method,family,run,iteration,configured_batch_size,configured_budget,configured_exploration,n_experiments,batch_size_added,best_q,best_pool_idx,simple_regret,normalized_regret,best_rank_percentile,hit_top1pct,hit_top0_1pct,success_fraction_selected,mean_q_selected,last_batch_best_q,mean_pairwise_batch_distance,fit_seconds,acq_seconds,cum_seconds,status,pool_oracle_best_q,full_grid_best_q,surrogate_rmse_raw,surrogate_mae_raw,surrogate_spearman_raw,surrogate_crps,surrogate_nll,surrogate_coverage95,surrogate_mean_sd,n_acq_candidates,n_trustworthy_candidates,n_suspicious_candidates,selected_trustworthy,selected_suspicious,requested_trustworthy,requested_suspicious,gate_fallback,fallback_slots,selected_suspicious_fraction
GP_Matern52_PI,Acquisition Ablation,0,0,6,150,1,3,3,0.0,2370341,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,1.0123451313576954,0.0,0.0,0.0,initial,247107.0,247107.0,,,,,,,,0,,,0,3,,,False,,1.0
GP_Matern52_PI,Acquisition Ablation,0,1,6,150,1,9,6,45710.0,1041565,201397.0,0.8150194045494462,99.1430826732962,1.0,0.0,0.1111111111111111,5078.888888888889,45710.0,1.0009406047310325,0.00010937499973806553,0.010375875001045642,0.010485250000783708,constant_target_fallback,247107.0,247107.0,8794.15225607335,1574.217,0.0,0.8138185086950146,3.9690805000534337,0.9332,1.0,15000,3347.0,11653.0,3,3,,,False,,0.5
GP_Matern52_PI,Acquisition Ablation,0,2,6,150,1,15,6,65281.0,871546,181826.0,0.7358188962676088,99.64885435126234,1.0,0.0,0.4666666666666667,17630.2,65281.0,0.388149320821309,0.016405500002292683,0.01197933399816975,0.03887008400124614,ok,247107.0,247107.0,8728.108876900005,1903.331496547087,0.1579930569013381,1.4191156061610297,3.573096794321327,0.8996,2.5460063851237638,15000,3433.0,11567.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,3,6,150,1,21,6,83549.0,700474,163558.0,0.6618914073660398,99.79998924796743,1.0,0.0,0.6190476190476191,22305.380952380954,83549.0,0.5256784841437644,0.016628083001705818,0.012863334002759075,0.06836150100571103,ok,247107.0,247107.0,8816.28793054138,1654.9940834287383,0.4098963835047654,1.108210542021769,2.6061493001082088,0.9264,2.2717869143573832,15000,3264.0,11736.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,4,6,150,1,27,6,147145.0,612823,99962.0,0.4045292120417471,99.9913295347189,1.0,1.0,0.7037037037037037,41477.03703703704,147145.0,0.33909465401167377,0.016156917001353577,0.015097542000148678,0.09961596000721329,ok,247107.0,247107.0,7485.153854156447,1409.7146725393925,0.41493140654747085,1.4622560550697854,2.6053802152188257,0.9644,3.4387261742197834,15000,3330.0,11670.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,5,6,150,1,33,6,147145.0,612823,99962.0,0.4045292120417471,99.9913295347189,1.0,1.0,0.7272727272727273,44303.181818181816,99179.0,0.5955131972289176,0.022611332999076694,0.023174375000962755,0.14540166800725274,ok,247107.0,247107.0,7024.700700227774,1310.7855720037974,0.40700113761990797,1.404241649790264,2.6465295475165935,0.9654,3.452270281756705,15000,3261.0,11739.0,5,1,,,False,,0.16666666666666666
GP_Matern52_PI,Acquisition Ablation,0,6,6,150,1,39,6,147145.0,612823,99962.0,0.4045292120417471,99.9913295347189,1.0,1.0,0.7692307692307693,43445.4358974359,43497.0,0.2359639796318133,0.053133792000153335,0.02024008299849811,0.21877554300590418,ok,247107.0,247107.0,5864.499545333065,1065.6503067566448,0.42051061493315733,1.585747223429887,2.7215682619079664,0.9354,3.486865946130079,15000,3387.0,11613.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,7,6,150,1,45,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.8,52937.75555555556,201133.0,0.2313708849531445,0.03823775000273599,0.019008333998499438,0.2760216270071396,ok,247107.0,247107.0,5741.692489342008,1080.2198768267888,0.4183668371358357,1.253062795013639,2.827936095022065,0.9108,2.616948480554768,15000,3289.0,11711.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,8,6,150,1,51,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.7843137254901961,54908.05882352941,198589.0,1.008065102088638,0.04003812500013737,0.02097091699761222,0.3370306690048892,ok,247107.0,247107.0,5540.256013279713,1074.0849718384736,0.4171768813499447,1.606453322394377,2.9770294935579393,0.9114,3.335653685676797,15000,3463.0,11537.0,4,2,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,0,9,6,150,1,57,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.8070175438596491,53302.05263157895,117676.0,0.6267866740140372,0.05459187499945983,0.019376624997676117,0.41099916900202516,ok,247107.0,247107.0,5295.218917543509,1001.4317900357946,0.4196177946883919,1.432793889434011,3.0565632442082022,0.9054,3.047008617967862,15000,3310.0,11690.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,10,6,150,1,63,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.8253968253968254,49946.619047619046,34392.0,0.5687444356019848,0.04405633300120826,0.02216791600221768,0.4772234180054511,ok,247107.0,247107.0,5274.734999524556,962.4298190619224,0.4227355300066351,1.4174713874891425,2.846845262733283,0.9122,3.0830289132300415,15000,3321.0,11679.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,11,6,150,1,69,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.7536231884057971,45603.434782608696,0.0,0.5140270211098501,0.051855499998055166,0.024259958001493942,0.5533388760050002,ok,247107.0,247107.0,5251.358733266037,997.471532135042,0.4204517472401436,1.4979607434868234,3.0047139646417804,0.8914,3.0198916166450522,15000,3295.0,11705.0,0,6,,,False,,1.0
GP_Matern52_PI,Acquisition Ablation,0,12,6,150,1,75,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.7733333333333333,48756.85333333333,111700.0,0.20571719570022365,0.05944825000187848,0.0259345000013127,0.6387216260081914,ok,247107.0,247107.0,5056.301931484146,996.090418826241,0.4245540087457912,1.4589289611480196,3.5672561593132954,0.8536,2.2411083661211713,15000,3411.0,11589.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,13,6,150,1,81,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.7901234567901234,48887.07407407407,107112.0,0.44392395925297373,0.09439554200071143,0.023881667002569884,0.7569988350114727,ok,247107.0,247107.0,4873.589163657438,915.6046839241799,0.4254244436204433,1.6428563043227067,2.9316246685446585,0.9048,3.0976303991529623,15000,3412.0,11588.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,14,6,150,1,87,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.8045977011494253,52656.0,138679.0,0.36025914970378636,0.11453220900148153,0.026457083000423154,0.8979881270133774,ok,247107.0,247107.0,4742.686152353488,900.57312144383,0.42487346854723984,1.4320581659242957,3.925674191182749,0.8476,2.1702802483011157,15000,3300.0,11700.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,15,6,150,1,93,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.8172043010752689,57554.07526881721,199081.0,0.1763836070073176,0.12032245799855446,0.02611208300004364,1.0444226680119755,ok,247107.0,247107.0,4767.440253795146,904.5972190983013,0.4248415442826974,1.4525403570404196,3.9865818532831123,0.8468,2.222257376711105,15000,3296.0,11704.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,16,6,150,1,99,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.7777777777777778,55068.979797979795,99300.0,0.7765227607406635,0.11011866700209794,0.026879209002800053,1.1814205440168735,ok,247107.0,247107.0,4805.540460703843,891.2709298547807,0.42476097096894205,1.4546315201079258,3.7961890494878374,0.8598,2.3927100029144124,15000,3340.0,11660.0,1,5,,,False,,0.8333333333333334
GP_Matern52_PI,Acquisition Ablation,0,17,6,150,1,105,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.7714285714285715,54829.114285714284,120933.0,0.7023260521044072,0.08940095800062409,0.028944124998815823,1.2997656270163134,ok,247107.0,247107.0,4808.096986510319,901.1336217936444,0.4248631595141849,1.4407571192602577,4.026445388145788,0.8442,2.1301615645135383,15000,3329.0,11671.0,4,2,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,0,18,6,150,1,111,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.7567567567567568,54848.10810810811,136648.0,0.7906726338797357,0.09518033299900708,0.02877749999970547,1.423723460015026,ok,247107.0,247107.0,4362.795327723632,792.4977798885906,0.4277158798613416,1.4464646610398362,3.076689948356604,0.8832,2.773017164538118,15000,3262.0,11738.0,3,3,,,False,,0.5
GP_Matern52_PI,Acquisition Ablation,0,19,6,150,1,117,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.7692307692307693,56697.10256410256,116005.0,0.30886632020361066,0.12923520800177357,0.028868250003142748,1.5818269180199422,ok,247107.0,247107.0,4340.036958145009,768.3302532738975,0.42823165857900697,1.3391049390122298,3.035452744755457,0.884,2.658502469319939,15000,3356.0,11644.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,20,6,150,1,123,6,201133.0,690960,45974.0,0.18604895854832118,99.99852487358166,1.0,1.0,0.7723577235772358,57444.10569105691,181653.0,0.600542736591473,0.07784266700036824,0.03213599999799044,1.691805585018301,ok,247107.0,247107.0,4338.155171071842,759.1655173983451,0.42836011157969894,1.3333051285876854,3.07136622363967,0.8884,2.6975840469867123,15000,3345.0,11655.0,5,1,,,False,,0.16666666666666666
GP_Matern52_PI,Acquisition Ablation,0,21,6,150,1,129,6,221213.0,604002,25894.0,0.10478861383934894,99.99978692618402,1.0,1.0,0.7751937984496124,61291.798449612405,221213.0,0.358040451048777,0.1359939169997233,0.035127791998093016,1.8629272940161172,ok,247107.0,247107.0,4256.387695156998,765.1953066904466,0.4281054121851837,1.3551258784799722,3.3098491437058213,0.8734,2.541930587399108,15000,3305.0,11695.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,22,6,150,1,135,6,221213.0,604002,25894.0,0.10478861383934894,99.99978692618402,1.0,1.0,0.7851851851851852,61433.311111111114,201550.0,0.4696119540036951,0.24846033299763803,0.03530979200149886,2.146697419015254,ok,247107.0,247107.0,4956.903750692233,912.7695038997948,0.42234741651681335,1.5913857429672618,2.8819877755214076,0.912,3.536585204043955,15000,3365.0,11635.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,0,23,6,150,1,141,6,221213.0,604002,25894.0,0.10478861383934894,99.99978692618402,1.0,1.0,0.7872340425531915,59828.75177304965,106826.0,0.5675715384516674,0.25062174999766285,0.04058587499821442,2.4379050440111314,ok,247107.0,247107.0,4847.84806696828,896.3533478814838,0.42245005079753106,1.5781444913425964,2.889817532933643,0.9108,3.5139807995874826,15000,3355.0,11645.0,4,2,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,0,24,6,150,1,147,6,221213.0,604002,25894.0,0.10478861383934894,99.99978692618402,1.0,1.0,0.7619047619047619,58727.537414965984,197094.0,0.8975334366880078,0.3200021670018032,0.046923416997742606,2.804830628010677,ok,247107.0,247107.0,5070.5319858226385,884.3841593019342,0.4223890611197355,1.5541907756388347,2.9448055337411643,0.9114,3.5866975776978753,15000,3453.0,11547.0,1,5,,,False,,0.8333333333333334
GP_Matern52_PI,Acquisition Ablation,0,25,6,150,1,150,3,221213.0,604002,25894.0,0.10478861383934894,99.99978692618402,1.0,1.0,0.7666666666666667,60117.63333333333,218740.0,0.30737836775410604,0.32168566700056545,0.04177458399863099,3.1682908790098736,ok,247107.0,247107.0,5123.462986457349,873.4245599489149,0.4238175047933458,1.4559072319301927,2.8803444624364305,0.9164,3.4630858110713083,15000,3324.0,11676.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,0,6,150,1,3,3,0.0,6047398,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,1.0430113993225636,0.0,0.0,0.0,initial,247107.0,247107.0,,,,,,,,0,,,1,2,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,1,1,6,150,1,9,6,0.0,6047398,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.8205384635583114,6.0375001339707524e-05,0.010674167002434842,0.01073454200377455,constant_target_fallback,247107.0,247107.0,7917.9183090633105,1413.8866,0.0,0.7939908874887035,3.8456615956198963,0.935,1.0,15000,3400.0,11600.0,1,5,,,False,,0.8333333333333334
GP_Matern52_PI,Acquisition Ablation,1,2,6,150,1,15,6,1847.0,1485322,245260.0,0.9925255051455443,94.35454368439376,0.0,0.0,0.06666666666666667,123.13333333333334,1847.0,1.0123533279129462,6.03340013185516e-05,0.010769083000923274,0.021563959006016375,constant_target_fallback,247107.0,247107.0,7917.9183090633105,1413.8866,0.0,0.7939908874887035,3.8456615956198963,0.935,1.0,15000,3420.0,11580.0,1,5,,,False,,0.8333333333333334
GP_Matern52_PI,Acquisition Ablation,1,3,6,150,1,21,6,15520.0,1812906,231587.0,0.9371931997070095,97.34278922148073,0.0,0.0,0.14285714285714285,1188.904761904762,15520.0,0.609072132445671,0.013751999998930842,0.012107124999602092,0.04742308400454931,ok,247107.0,247107.0,7903.352999147266,1540.596789654456,0.06768432577705026,1.2600699592472049,208.7763712059363,0.8564,0.6945658212405172,15000,3373.0,11627.0,5,1,,,False,,0.16666666666666666
GP_Matern52_PI,Acquisition Ablation,1,4,6,150,1,27,6,31803.0,1555378,215304.0,0.8712986681882747,98.50045204429576,0.0,0.0,0.2222222222222222,3157.777777777778,31803.0,0.5461364117411739,0.01510204199803411,0.01437683400217793,0.07690196000476135,ok,247107.0,247107.0,7855.827373699556,1408.6169695099215,0.2775172414583347,1.1625256498045489,2.3651420831966314,0.933,2.6983315385793265,15000,3459.0,11541.0,3,3,,,False,,0.5
GP_Matern52_PI,Acquisition Ablation,1,5,6,150,1,33,6,46544.0,1125471,200563.0,0.8116443483996811,99.17876434232636,1.0,0.0,0.36363636363636365,8056.727272727273,46544.0,0.4060608231714636,0.014063167000131216,0.014826750000793254,0.10579187700568582,ok,247107.0,247107.0,7911.457892276161,1417.8367216358497,0.21359519300467766,1.5079599304383322,2.455704065607248,0.9592,3.454371018785586,15000,3310.0,11690.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,6,6,150,1,39,6,71639.0,868082,175468.0,0.7100891516630448,99.71321903398233,1.0,0.0,0.46153846153846156,14436.74358974359,71639.0,0.560360236158214,0.043237958001554944,0.01561654100078158,0.16464637600802234,ok,247107.0,247107.0,17556.869526776336,2317.4566939065885,0.34100412750174025,1.4426797730631813,2.600174303482802,0.9634,3.526624206509483,15000,3332.0,11668.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,7,6,150,1,45,6,90050.0,949678,157057.0,0.6355829660835185,99.84171893531276,1.0,0.0,0.5333333333333333,16886.333333333332,90050.0,0.4318722707363977,0.04904545899989898,0.01794624999820371,0.23163808500612504,ok,247107.0,247107.0,7726.629084815233,1404.6452569206956,0.331944075918903,1.4358142319059992,2.480419130208037,0.9598,3.485108577336761,15000,3429.0,11571.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,8,6,150,1,51,6,108975.0,1037155,138132.0,0.5589967099272785,99.94006069653503,1.0,1.0,0.5686274509803921,19552.274509803923,108975.0,0.4718788516307273,0.04117854200012516,0.018282875000295462,0.29109950200654566,ok,247107.0,247107.0,7462.769125215852,1358.636447165369,0.3573202336213441,1.5500005360494349,2.5573879210763737,0.958,3.513418740298308,15000,3249.0,11751.0,5,1,,,False,,0.16666666666666666
GP_Matern52_PI,Acquisition Ablation,1,9,6,150,1,57,6,108975.0,1037155,138132.0,0.5589967099272785,99.94006069653503,1.0,1.0,0.6140350877192983,22561.64912280702,87582.0,0.29159635204014384,0.05737320799744339,0.021947249999357155,0.3704199600033462,ok,247107.0,247107.0,6479.136289232738,1158.9946847255285,0.3054988982648696,2.205928288042866,2.763368921429325,0.9776,4.25454887752989,15000,3228.0,11772.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,10,6,150,1,63,6,108975.0,1037155,138132.0,0.5589967099272785,99.94006069653503,1.0,1.0,0.6190476190476191,25947.507936507936,103157.0,0.3648414278679451,0.03962558400235139,0.022246042000915622,0.4322915860066132,ok,247107.0,247107.0,8539.166553381347,1539.549186037277,0.3643692019496736,1.8134789067724593,2.7739814323265337,0.9576,3.946240331029068,15000,3420.0,11580.0,5,1,,,False,,0.16666666666666666
GP_Matern52_PI,Acquisition Ablation,1,11,6,150,1,69,6,108975.0,1037155,138132.0,0.5589967099272785,99.94006069653503,1.0,1.0,0.6521739130434783,27419.63768115942,108242.0,0.389249182627113,0.09339995799746248,0.024208333001297433,0.5498998770053731,ok,247107.0,247107.0,6087.5170890853815,1107.0073516528557,0.32353048360165804,2.0425787086126705,2.730689342863373,0.9764,4.409150311039289,15000,3305.0,11695.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,12,6,150,1,75,6,123092.0,1123354,124015.0,0.5018676120061349,99.97361162740536,1.0,1.0,0.68,31071.48,123092.0,0.7195572623093671,0.10059462500066729,0.020965667001291877,0.6714601690073323,ok,247107.0,247107.0,6694.396230697267,1200.1117335915112,0.3177691303102373,1.8976779839257383,2.7314586216245096,0.9682,4.36998442836453,15000,3348.0,11652.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,13,6,150,1,81,6,123092.0,1123354,124015.0,0.5018676120061349,99.97361162740536,1.0,1.0,0.7037037037037037,34731.87654320987,112438.0,0.46505262184252943,0.0904142920007871,0.022503916999994544,0.7843783780081139,ok,247107.0,247107.0,6038.278374262767,1105.0677703475246,0.3176872456122122,2.091315906662377,2.761712346402867,0.9748,4.46789288350287,15000,3344.0,11656.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,14,6,150,1,87,6,123092.0,1123354,124015.0,0.5018676120061349,99.97361162740536,1.0,1.0,0.7241379310344828,36300.02298850575,117519.0,0.5815573399942853,0.11187324999991688,0.023697167001955677,0.9199487950099865,ok,247107.0,247107.0,6222.881912876318,1135.74197807192,0.3199890823196863,2.0179061541381444,2.785413887729696,0.9704,4.518365554403859,15000,3373.0,11627.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,15,6,150,1,93,6,130417.0,1122347,116690.0,0.47222458287300645,99.98098725949703,1.0,1.0,0.6989247311827957,35995.903225806454,130417.0,0.9485581386719097,0.1365479999985837,0.026981625000189524,1.0834784200087597,ok,247107.0,247107.0,6028.844607732911,1096.1964005956152,0.32299923318440144,1.9974809945459648,2.793114103135782,0.9688,4.512379507140727,15000,3321.0,11679.0,2,4,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,1,16,6,150,1,99,6,130417.0,1122347,116690.0,0.47222458287300645,99.98098725949703,1.0,1.0,0.6565656565656566,33814.333333333336,0.0,0.6728207001439267,0.1266629589990771,0.02533337500062771,1.2354747540084645,ok,247107.0,247107.0,6040.817365114958,1083.8007138451633,0.33299734253572827,1.8644800076856984,2.7545697509160707,0.9678,4.326378275530659,15000,3383.0,11617.0,1,5,,,False,,0.8333333333333334
GP_Matern52_PI,Acquisition Ablation,1,17,6,150,1,105,6,130417.0,1122347,116690.0,0.47222458287300645,99.98098725949703,1.0,1.0,0.6761904761904762,37787.8380952381,117758.0,0.4226740419422661,0.22764879200258292,0.024969541998871136,1.4880930880099186,ok,247107.0,247107.0,6036.901058137144,1059.4975684628873,0.34467734286880525,1.6812101364955305,2.682977031973787,0.9672,4.043137892310283,15000,3367.0,11633.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,18,6,150,1,111,6,136383.0,1043959,110724.0,0.4480811955954303,99.98560932227447,1.0,1.0,0.6936936936936937,39052.05405405405,136383.0,0.41870153183806896,0.11830674999873736,0.02836395800113678,1.6347637960097927,ok,247107.0,247107.0,5894.7691720366165,1037.5740786001963,0.3497735517769084,1.6776443930644873,2.7171720740302705,0.965,4.100678413830142,15000,3440.0,11560.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,19,6,150,1,117,6,136383.0,1043959,110724.0,0.4480811955954303,99.98560932227447,1.0,1.0,0.7008547008547008,39990.8547008547,99183.0,0.8872780217267412,0.16289133299869718,0.028323209000518546,1.8259783380090084,ok,247107.0,247107.0,5853.117134743518,1026.2115235500057,0.35532246571626525,1.6586777676547266,2.710189234771416,0.965,4.081143152975732,15000,3425.0,11575.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,20,6,150,1,123,6,136383.0,1043959,110724.0,0.4480811955954303,99.98560932227447,1.0,1.0,0.6991869918699187,40304.78861788618,104462.0,0.8473535276579507,0.13892225000017788,0.03177816699826508,1.9966787550074514,ok,247107.0,247107.0,5720.125685231619,997.286245350758,0.3556335734936529,1.6919030429600972,2.7530162712779944,0.9584,4.1004247696726015,15000,3353.0,11647.0,4,2,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,1,21,6,150,1,129,6,136383.0,1043959,110724.0,0.4480811955954303,99.98560932227447,1.0,1.0,0.6976744186046512,40816.96899224806,105396.0,0.938240430998292,0.12172187499891152,0.028769917000317946,2.147170547006681,ok,247107.0,247107.0,5732.738200045001,982.894111933837,0.3649917971759585,1.548231703023015,2.737654287839955,0.9552,3.9741929865077066,15000,3395.0,11605.0,4,2,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,1,22,6,150,1,135,6,154377.0,1121588,92730.0,0.3752625380907866,99.99357500493348,1.0,1.0,0.7111111111111111,42905.85925925926,154377.0,0.3850630709081528,0.29430491699895356,0.033053957999072736,2.474529422004707,ok,247107.0,247107.0,5572.192547154577,964.9627243321121,0.3578911885798619,1.5896182836302184,2.73377351215307,0.9578,4.064251158387333,15000,3398.0,11602.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,23,6,150,1,141,6,154377.0,1121588,92730.0,0.3752625380907866,99.99357500493348,1.0,1.0,0.6808510638297872,41080.0780141844,0.0,0.9270776378627609,0.2384917499985022,0.03202291599882301,2.7450440880020324,ok,247107.0,247107.0,5556.928771351982,961.8361139644325,0.35893217776582287,1.5838852769385736,2.7363235227222846,0.9582,4.079059486589774,15000,3378.0,11622.0,0,6,,,False,,1.0
GP_Matern52_PI,Acquisition Ablation,1,24,6,150,1,147,6,154377.0,1121588,92730.0,0.3752625380907866,99.99357500493348,1.0,1.0,0.6938775510204082,43624.3537414966,111768.0,0.4177996757205841,0.25540100000216626,0.034895791999588255,3.035340880003787,ok,247107.0,247107.0,5579.432719486202,957.9289621750085,0.36268416980399076,1.4519487579714594,2.679786978649335,0.9572,3.8848946568417553,15000,3337.0,11663.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,1,25,6,150,1,150,3,163429.0,1043472,83678.0,0.33863063369309654,99.99595159749634,1.0,1.0,0.7,45481.46666666667,163429.0,0.26722046726303966,0.3804833750000398,0.03234083400093368,3.4481650890047604,ok,247107.0,247107.0,5592.196458537614,966.277870983104,0.36299063862457337,1.447298492435422,2.715906909949942,0.9546,3.8864578518077515,15000,3303.0,11697.0,3,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,0,6,150,1,3,3,0.0,2729609,247107.0,1.0,93.70319341923158,0.0,0.0,0.0,0.0,0.0,0.47049671902245843,0.0,0.0,0.0,initial,247107.0,247107.0,,,,,,,,0,,,0,3,,,False,,1.0
GP_Matern52_PI,Acquisition Ablation,2,1,6,150,1,9,6,17589.0,1471759,229518.0,0.9288203086112494,97.57458075268161,0.0,0.0,0.1111111111111111,1954.3333333333333,17589.0,1.2055309120508098,6.841700087534264e-05,0.008713707997230813,0.008782124998106156,constant_target_fallback,247107.0,247107.0,7992.336081909969,1363.7274,0.0,0.8102606103318564,3.884107341202348,0.9316,1.0,15000,3295.0,11705.0,2,4,,,False,,0.6666666666666666
GP_Matern52_PI,Acquisition Ablation,2,2,6,150,1,15,6,17589.0,1471759,229518.0,0.9288203086112494,97.57458075268161,0.0,0.0,0.26666666666666666,2291.266666666667,12567.0,0.5142898455388836,0.0136405420016672,0.012079791002179263,0.03450245800195262,ok,247107.0,247107.0,9066.237594572494,2726.044811007889,0.01000104752779914,2.4573184036543347,59.8723556773098,0.7156,1.3300905904962312,15000,3400.0,11600.0,4,2,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,2,3,6,150,1,21,6,17589.0,1471759,229518.0,0.9288203086112494,97.57458075268161,0.0,0.0,0.38095238095238093,3253.0476190476193,11184.0,0.5658403155954704,0.01704091600186075,0.013275457997224294,0.06481883200103766,ok,247107.0,247107.0,7948.0120285134535,1375.8864857123356,0.07568891130218915,1.5656242556058306,3.0129684419986362,0.943,3.1835414585115394,15000,3314.0,11686.0,4,2,,,False,,0.3333333333333333
GP_Matern52_PI,Acquisition Ablation,2,4,6,150,1,27,6,43008.0,880590,204099.0,0.8259539389818985,99.02343353047578,1.0,0.0,0.5185185185185185,8956.814814814816,43008.0,0.3141869906941946,0.012684958001045743,0.015034791998914443,0.09253858200099785,ok,247107.0,247107.0,7944.390447918009,1364.9939587184347,0.04321620022568381,1.9423319696825776,2.6306715792259876,0.9792,3.5969893074077133,15000,3292.0,11708.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,5,6,150,1,33,6,43008.0,880590,204099.0,0.8259539389818985,99.02343353047578,1.0,0.0,0.5151515151515151,11007.848484848484,42957.0,0.3925279609697047,0.028989334001380485,0.01585358299780637,0.1373814990001847,ok,247107.0,247107.0,7899.465494713446,1358.8747577894053,0.13995989325346858,1.917524585341256,2.6746467827264038,0.9814,4.197938278325168,15000,3367.0,11633.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,6,6,150,1,39,6,64592.0,1135636,182515.0,0.738607162079585,99.63942993247855,1.0,0.0,0.5897435897435898,15184.0,64592.0,0.35874829587901413,0.02663770800063503,0.017430749998311512,0.18144995699913125,ok,247107.0,247107.0,7246.39034312849,1249.8884632893835,0.18162877919166243,2.1695758025494385,3.0616649355095715,0.9718,3.9988671966922236,15000,3407.0,11593.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,7,6,150,1,45,6,67764.0,1309070,179343.0,0.7257706175867135,99.67725872996205,1.0,0.0,0.6444444444444445,19240.066666666666,67764.0,0.3873705229074112,0.07397420800043619,0.03260283299823641,0.28802699799780385,ok,247107.0,247107.0,7457.831838304822,1262.0602936255648,0.2095748833006495,2.0006920981277094,2.899190750789167,0.9648,4.5371503858076485,15000,3251.0,11749.0,6,0,,,False,,0.0
GP_Matern52_PI,Acquisition Ablation,2,8,6,150,1,51,6,112217.0,1139962,134890.0,0.5458768873403019,99.95155029230449,1.0,1.0,0.6862745098039216,24601.725490196077,112217.0,0.37373571091817326,0.03573750000214204,0.02171983299922431,0.3454843309991702,ok,247107.0,247107.0,7040.869384588463,1235.4479231102334,0.18090864857707603,2.0450851115499877,2.974638780130589,0.9544,4.5936708822780306,15000,3319.0,11681.0,6,0,,,False,,0.0
